Description,Price,cumsum_price,cumsum_perc,cumperc
ASSORTED EASTER GIFT TAGS,3.4,1259553.6500000057,99.95844302567832,99.96087144812503
PINK FELT HANGING HEART W FLOWER,3.4,1259570.6500000053,99.95979214925983,99.96114127284133
HAND OPEN SHAPE CHROME,3.39,1259591.0400000047,99.96141030395553,99.96141030395553
AMBER BERTIE MOBILE PHONE CHARM,3.38,1259594.4200000046,99.96167854146762,99.96167854146762
BURG FLOCK GOLD CUP/CANDLE ,3.36,1259604.500000005,99.96247849239128,99.9619451917755
SET/6 BLACK GLITTER REINDEER CANDLE,3.36,1259607.860000005,99.96274514269918,99.96221184208339
MAGIC DRAWING SLATE FIDO,3.36,1259597.7800000047,99.9619451917755,99.96247849239128
PINK GAUZE BUTTERFLY LAMPSHADE,3.36,1259601.1400000048,99.96221184208339,99.96274514269918
BLUE DROP EARRINGS W BEAD CLUSTER,3.35,1259614.5600000052,99.96327685611074,99.96301099940496
GREEN DROP EARRINGS W BEAD CLUSTER,3.35,1259611.210000005,99.96301099940496,99.96327685611074
DIAMANTE HAIR GRIP PACK/2 BLACK DIA,3.3,1259637.6600000055,99.96511007697745,99.96353874480599
DIAMANTE HAIR GRIP PACK/2 LT ROSE,3.3,1259634.3600000055,99.9648481882822,99.96380063350124
EASTER TIN KEEPSAKE,3.3,1259631.0600000054,99.96458629958697,99.96406252219647
DIAMANTE HAIR GRIP PACK/2 CRYSTAL,3.3,1259627.7600000054,99.96432441089172,99.96432441089172
3 PIECE JIGSAW TOADSTOOLS,3.3,1259617.8600000052,99.96353874480599,99.96458629958697
CD WALL TIDY BLUE OFFICE,3.3,1259621.1600000053,99.96380063350124,99.9648481882822
CD WALL TIDY RED FLOWERS,3.3,1259624.4600000053,99.96406252219647,99.96511007697745
RAIN GIRL CHILDS UMBRELLA,3.25,1259640.9100000055,99.96536799766217,99.96536799766217
CARTOON  PENCIL SHARPENERS,3.2,1259644.1100000055,99.96562195033634,99.96562195033634
S/5 MINI ICE CREAM FRIDGE MAGNETS,3.1999999999999997,1259647.3100000054,99.9658759030105,99.9658759030105
"ACRYLIC JEWEL ICICLE, BLUE",3.17,1259650.4800000053,99.96612747487835,99.96612747487835
DRAGONS BLOOD INCENSE,3.1,1259653.5800000054,99.96637349153146,99.96637349153146
LARGE CRYSTAL DIAMANTE HAIRSLIDE,3.0999999999999996,1259656.6800000055,99.96661950818458,99.96661950818458
ENGLISH ROSE EDWARDIAN PARASOL,3.0,1259659.6800000055,99.96685758881661,99.96685758881661
BAKING MOULD EASTER EGG MILK CHOC,2.95,1259709.8300000047,99.9708375033821,99.96709170143812
BLACK DROP EARRINGS W LONG BEADS,2.95,1259712.7800000047,99.9710716160036,99.96732581405962
BLUE STRIPES SHOULDER BAG,2.95,1259703.9300000048,99.9703692781391,99.96755992668112
BLACK 3 BEAD DROP EARRINGS,2.95,1259706.8800000048,99.9706033907606,99.96779403930262
SET OF KITCHEN WALL  STICKERS,2.95,1259683.2800000052,99.96873048978861,99.96802815192412
WHITE CHRISTMAS TREE 60CM,2.95,1259680.3300000052,99.96849637716711,99.96826226454561
RED STONE/CRYSTAL EARRINGS,2.95,1259662.6300000055,99.96709170143812,99.96849637716711
PINK STRIPES SHOULDER BAG,2.95,1259665.5800000054,99.96732581405962,99.96873048978861
WHITE ENAMEL FLOWER HAIR TIE,2.95,1259677.3800000052,99.96826226454561,99.96896460241011
DUSTY PINK CHRISTMAS TREE 60CM,2.95,1259674.4300000053,99.96802815192412,99.96919871503161
MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2.95,1259689.180000005,99.96919871503161,99.96943282765312
WOOD ANIMALS HEIGHT CHART STICKERS ,2.95,1259686.230000005,99.96896460241011,99.96966694027462
AMBER DROP EARRINGS W LONG BEADS,2.95,1259668.5300000054,99.96755992668112,99.96990105289612
CLASSIC DIAMANTE EARRINGS JET,2.95,1259671.4800000053,99.96779403930262,99.9701351655176
WHITE ROHMBIC BLOCK TABLE LAMP,2.95,1259692.130000005,99.96943282765312,99.9703692781391
AMBER CRYSTAL DROP EARRINGS,2.95,1259695.080000005,99.96966694027462,99.9706033907606
TURQ STONE/CRYSTAL EARRINGS,2.95,1259698.030000005,99.96990105289612,99.9708375033821
GREEN CRYSTAL DROP EARRINGS,2.95,1259700.9800000049,99.9701351655176,99.9710716160036
ELEPHANT CLIP W SUCTION CUP,2.94,1259715.7200000046,99.971304935023,99.971304935023
"GREETING CARD,SQUARE, DOUGHNUTS",2.94,1259718.6600000046,99.97153825404239,99.97153825404239
LARGE GLASS SUNDAE DISH CLEAR,2.8,1259721.4600000046,99.9717604626323,99.9717604626323
PLANTPOT SINGLE HOOK PISTACHIO,2.79,1259724.2500000047,99.9719818776201,99.9719818776201
 FAIRY CAKE CANDLES,2.74,1259726.9900000046,99.97219932459736,99.97219932459736
SET OF 36 DOILIES VINTAGE CHRISTMAS,2.7,1259729.6900000046,99.97241359716618,99.97241359716618
PINK STOCKING CHRISTMAS DECORATION,2.66,1259732.3500000045,99.97262469532659,99.97262469532659
VANILLA SCENT CAKE CANDLE ,2.6599999999999997,1259735.0100000044,99.97283579348698,99.97283579348698
BLUE CHERRY BLOSSOM CUP & SAUCER,2.65,1259737.6600000043,99.97304609804529,99.97304609804529
THREE CANVAS LUGGAGE TAGS,2.6,1259740.2600000044,99.97325243459305,99.97325243459305
SET/2 SPOTTY + ROSE TEA TOWELS ,2.55,1259753.0100000047,99.97426427727922,99.9734548031303
PINK OWL DECORATION,2.55,1259755.5600000047,99.97446664581646,99.97365717166751
ROUND ARTICULATED PINK CLOCK W/SUCK,2.55,1259747.9100000046,99.97385954020476,99.97385954020476
BLACK DIAMOND CLUSTER EARRINGS,2.55,1259750.4600000046,99.974061908742,99.974061908742
CUBIC MUG TEATIME CAKES,2.55,1259765.760000005,99.9752761199654,99.97426427727922
WOODEN TREE CHRISTMAS SCANDISPOT,2.55,1259763.2100000049,99.97507375142817,99.97446664581646
TINY CRYSTALS BRACELET BLACK,2.55,1259783.6100000052,99.97669269972606,99.97466901435371
"BLACK RND BULLET""KEEP CLEAN"" BIN",2.55,1259786.1600000053,99.97689506826329,99.97487138289094
ROUND ARTICULATED BLUE CLOCK W/SUCK,2.55,1259773.410000005,99.9758832255771,99.97507375142817
WHITE FRANGIPANI NECKLACE,2.55,1259775.960000005,99.97608559411435,99.9752761199654
SET/2 TEA TOWELS MODERN VINTAGE,2.55,1259778.5100000051,99.97628796265158,99.97547848850265
S/2 HYACINTH BULB CANDLES,2.55,1259781.0600000052,99.97649033118881,99.97568085703988
S/3 COLOURS FLOCK TEA TOWELS,2.55,1259742.8100000045,99.9734548031303,99.9758832255771
CRACKED GLAZE EARRINGS RED,2.55,1259745.3600000045,99.97365717166751,99.97608559411435
BLUE OWL DECORATION,2.55,1259758.1100000048,99.97466901435371,99.97628796265158
IVORY SHELL HEART EARRINGS,2.55,1259760.6600000048,99.97487138289094,99.97649033118881
DROP EARRINGS W FLOWER & LEAF,2.55,1259768.310000005,99.97547848850265,99.97669269972606
S/6 SCANDINAVIAN HEART T-LIGHT,2.55,1259770.860000005,99.97568085703988,99.97689506826329
MAGIC SLATE FIDO,2.52,1259798.7600000054,99.97789500691785,99.9770950559942
MAGIC SLATE BUNNIES AT HOME ,2.52,1259801.2800000054,99.97809499464877,99.9772950437251
"PET MUG, BUDGIE",2.52,1259803.8000000054,99.97829498237968,99.97749503145603
LOVE POTION MASALA INCENSE,2.52,1259806.3200000054,99.9784949701106,99.97769501918694
 ANIMAL STICKERS,2.52,1259816.4000000055,99.97929492103424,99.97789500691785
ASSORTED FRAGRANCE BATH CONFETTI,2.52,1259813.8800000055,99.97909493330333,99.97809499464877
SILICON STAR BULB  BLUE,2.52,1259811.3600000055,99.97889494557242,99.97829498237968
"WRAP , SUMMER ROSE DESIGN",2.52,1259808.8400000054,99.97869495784151,99.9784949701106
ARMY CAMO BOOKCOVER TAPE,2.52,1259796.2400000053,99.97769501918694,99.97869495784151
CARD GINGHAM ROSE ,2.52,1259793.7200000053,99.97749503145603,99.97889494557242
MAGIC SLATE SPACEBOY ,2.52,1259791.2000000053,99.9772950437251,99.97909493330333
S/16 BLACK SHINY/MAT BAUBLES,2.52,1259788.6800000053,99.9770950559942,99.97929492103424
BIRTHDAY BANNER TAPE,2.5,1259836.4000000055,99.98088212524783,99.97949332156094
FAIRY CAKES PHOTO FRAME,2.5,1259848.9000000055,99.98187412788133,99.97969172208764
FAIRY DESIGN MUGS,2.5,1259851.4000000055,99.98207252840801,99.97989012261434
PURPLE LEAVES AND BEADS PHONE CHAR,2.5,1259853.9000000055,99.98227092893471,99.98008852314103
POCKET MIRROR BUTTERFLY ,2.5,1259838.9000000055,99.98108052577453,99.98028692366773
TIN CAN POCKET MONEY DESIGN,2.5,1259841.4000000055,99.98127892630121,99.98048532419443
WHITE SCANDINAVIAN HEART CHRISTMAS,2.5,1259843.9000000055,99.98147732682791,99.98068372472113
PINK CANVAS DES CUSHION COVER ,2.5,1259846.4000000055,99.98167572735463,99.98088212524783
"LETTER ""W"" BLING KEY RING",2.5,1259826.4000000055,99.98008852314103,99.98108052577453
STRAWBERRIES PRINT BOWL,2.5,1259833.9000000055,99.98068372472113,99.98127892630121
BLUE BEADS+HAND PHONE CHARM,2.5,1259831.4000000055,99.98048532419443,99.98147732682791
"LETTER ""Y"" BLING KEY RING",2.5,1259828.9000000055,99.98028692366773,99.98167572735463
PIZZA DISH SLICE ,2.5,1259821.4000000055,99.97969172208764,99.98187412788133
TIN CAN HOUSEKEEPING DESIGN,2.5,1259823.9000000055,99.97989012261434,99.98207252840801
DAISY RING,2.5,1259818.9000000055,99.97949332156094,99.98227092893471
A4 WALL TIDY BLUE OFFICE,2.48,1259856.3800000055,99.9824677422572,99.9824677422572
ORIGAMI JASMINE INCENSE+FLOWER ,2.4,1259858.7800000054,99.98265820676282,99.98265820676282
TRANQUILITY MASALA INCENSE,2.31,1259861.0900000054,99.98284152884949,99.98284152884949
BLUE TINSEL GARLAND ,2.2800000000000002,1259865.6500000055,99.98320341141019,99.98302247012984
CRYSTAL STUD EARRINGS CLEAR DISPLAY,2.2800000000000002,1259867.9300000055,99.98338435269054,99.98320341141019
"GREETING CARD, TWO SISTERS.",2.2800000000000002,1259863.3700000055,99.98302247012984,99.98338435269054
JACOBS LADDER SMALL,2.28,1259870.2100000056,99.98356529397088,99.98356529397088
"HANGING FLOWERS+MIRROR,PINK",2.25,1259872.4600000056,99.98374385444492,99.98374385444492
"NUMBER TILE VINTAGE FONT, 7",2.17,1259876.8000000054,99.98408827775926,99.98391606610208
"NUMBER TILE VINTAGE FONT, 6 ",2.17,1259891.9900000049,99.98529375935942,99.98408827775926
"NUMBER TILE VINTAGE FONT, 8",2.17,1259878.9700000053,99.98426048941641,99.98426048941641
"NUMBER TILE VINTAGE FONT, 1",2.17,1259881.1400000053,99.98443270107359,99.98443270107359
"NUMBER TILE VINTAGE FONT, 0",2.17,1259883.3100000052,99.98460491273076,99.98460491273076
"NUMBER TILE VINTAGE FONT, 4",2.17,1259874.6300000055,99.98391606610208,99.98477712438792
"NUMBER TILE VINTAGE FONT, 3",2.17,1259889.820000005,99.98512154770226,99.98494933604509
"NUMBER TILE VINTAGE FONT, 5",2.17,1259887.650000005,99.98494933604509,99.98512154770226
"NUMBER TILE VINTAGE FONT, 2",2.17,1259885.480000005,99.98477712438792,99.98529375935942
LITTLE FLOWER SHOPPER BAG,2.12,1259894.110000005,99.98546200300608,99.98546200300608
AMBER BERTIE GLASS BEAD BAG CHARM,2.1,1259898.3100000052,99.98579531589094,99.98562865944851
"PET MUG, GOLDFISH",2.1,1259904.6100000055,99.98629528521825,99.98579531589094
RED SPOTTY PASSPORT COVER,2.1,1259896.210000005,99.98562865944851,99.98596197233339
THE KING GIFT BAG 25x24x12cm,2.1,1259908.8100000056,99.98662859810311,99.98612862877582
FRENCH ENAMEL SOAP DISH WITH LID,2.1,1259906.7100000056,99.98646194166069,99.98629528521825
PINK RABBIT SITTING EASTER,2.1,1259900.4100000053,99.98596197233339,99.98646194166069
SCOTTIE DOGS CHILDRENS OVERALL,2.1,1259902.5100000054,99.98612862877582,99.98662859810311
NUMBER TILE VINTAGE FONT No ,2.1,1259910.9100000057,99.98679525454554,99.98679525454554
SET 72 CAKE CASES VINTAGE CHRISTMAS,2.0700000000000003,1259912.9800000058,99.98695953018166,99.98695953018166
ORIGAMI VANILLA INCENSE CONES,2.07,1259915.0500000059,99.98712380581777,99.98712380581777
FUNKY GIRLZ MAGNETIC TO DO LIST ,1.9500000000000002,1259917.0000000058,99.98727855822858,99.98727855822858
GOLD CHRISTMAS STOCKING DECORATION,1.95,1259924.8000000056,99.98789756787187,99.98743331063942
CHOCOLATE ICE CREAM CANDLE,1.95,1259922.8500000057,99.98774281546106,99.98758806305024
GREEN CHENILLE SHAGGY C/COVER,1.95,1259920.9000000057,99.98758806305024,99.98774281546106
NUMBER TILE VINTAGE FONT 2,1.95,1259918.9500000058,99.98743331063942,99.98789756787187
NUMBER TILE VINTAGE FONT 0,1.95,1259926.7500000056,99.98805232028269,99.98805232028269
BROWN COZY SQUARE PHOTO ALBUM,1.95,1259928.7000000055,99.98820707269351,99.98820707269351
NUMBER TILE COTTAGE GARDEN 8,1.95,1259930.6500000055,99.98836182510433,99.98836182510433
HEXAGONAL CRYSTAL PERFUME BOTTLE,1.95,1259932.6000000054,99.98851657751516,99.98851657751516
"HANGING FLOWERS+MIRROR,BLUE",1.9,1259934.5000000054,99.98866736191545,99.98866736191545
BLUE STONES ON WIRE FOR CANDLE,1.88,1259936.3800000052,99.9888165591115,99.9888165591115
SMALL FOLKART CHRISTMAS TREE DEC,1.8699999999999999,1259938.2500000054,99.98896496270548,99.98896496270548
BLACK FEATHER CHRISTMAS DECORATION,1.71,1259939.9600000053,99.98910066866574,99.98910066866574
WOODEN STAR CHRISTMAS SCANDISPOT,1.7,1259946.7600000051,99.98964031809835,99.98923558102389
WHITE FRANGIPANI HAIR CLIP,1.7,1259945.0600000052,99.9895054057402,99.98937049338204
PURPLE/COPPER HANGING LAMPSHADE,1.7,1259951.860000005,99.9900450551728,99.9895054057402
VINTAGE DESIGN GIFT TAGS,1.7,1259953.560000005,99.99017996753096,99.98964031809835
CRYSTAL DRAGONFLY PHONE CHARM,1.7,1259948.460000005,99.9897752304565,99.9897752304565
PARTY PIZZA DISH BLUE+WHITE SPOT ,1.7,1259950.160000005,99.98991014281465,99.98991014281465
PARTY PIZZA DISH PINK+WHITE SPOT ,1.7,1259943.3600000052,99.98937049338204,99.9900450551728
MOSAIC CANDLE DISH BLUE PURPLE,1.7,1259941.6600000053,99.98923558102389,99.99017996753096
SET 6 MINI SUSHI SET FRIDGE MAGNETS,1.69,1259956.9400000048,99.99044820504304,99.99031408628699
ORIGAMI JASMINE INCENSE IN TUBE,1.69,1259955.250000005,99.99031408628699,99.99044820504304
F FAIRY POTPOURRI CUSHIONS SUMMER,1.69,1259958.6300000048,99.99058232379909,99.99058232379909
ASSTD RASTA KEY-CHAINS,1.68,1259968.7100000044,99.9913822747227,99.99071564895303
MAGIC SLATE DOLLY GIRL ,1.68,1259973.7500000042,99.9917822501845,99.99084897410695
HEN HOUSE W CHICK STANDING,1.68,1259963.6700000046,99.99098229926089,99.99098229926089
"GREETING CARD, THE BLACK CAT",1.68,1259970.3900000043,99.99151559987664,99.99111562441483
POPART RECT PENCIL SHARPENER ASST,1.68,1259961.9900000046,99.99084897410695,99.99124894956876
BLACK FLOCK GOLD CANDLE,1.68,1259967.0300000045,99.99124894956876,99.9913822747227
PINK/YELLOW RABBIT SAT EASTER,1.68,1259965.3500000045,99.99111562441483,99.99151559987664
BLUE CRUSOE CHECK LAMPSHADE,1.68,1259960.3100000047,99.99071564895303,99.99164892503056
MAGIC SLATE CIRCUS PARADE  ,1.68,1259972.0700000043,99.99164892503056,99.9917822501845
4 FESTIVE GREEN DINNER CANDLES,1.67,1259975.4200000041,99.99191478173634,99.99191478173634
CAMOFLAGE CUSHION COVER,1.65,1259988.6200000034,99.99296233651724,99.99204572608394
S/3 ROSE GARDEN SCENT SQU CANDLE,1.65,1259983.6700000037,99.9925695034744,99.99217667043155
S/4 HEART CRYSTAL FRIDGE MAGNETS,1.65,1259982.0200000037,99.99243855912678,99.99230761477918
3 BIRDS CANVAS SCREEN,1.65,1259980.3700000038,99.99230761477918,99.99243855912678
SWALLOW SMALL TUBE MATCHES,1.65,1259978.720000004,99.99217667043155,99.9925695034744
FROSTED GLASS WITH SILVER SURROUND,1.65,1259990.2700000033,99.99309328086485,99.99270044782202
LUNCH BAG PINK POLKADOTS,1.65,1259977.070000004,99.99204572608394,99.99283139216962
SILVER PURSE GOLD PINK BUTTERFLY,1.65,1259986.9700000035,99.99283139216962,99.99296233651724
CRYSTAL SMALL JEWELLED PHOTOFRAME,1.65,1259985.3200000036,99.99270044782202,99.99309328086485
"ACRYLIC JEWEL ANGEL,BLUE",1.63,1259991.9000000032,99.99322263800825,99.99322263800825
LARGE HANGING GLASS+ZINC LANTERN,1.6,1259993.5000000033,99.99334961434533,99.99334961434533
PRICE'S CANDLE PEACH,1.58,1259995.0800000033,99.99347500347822,99.99347500347822
"GREETING CARD, STICKY GORDON",1.52,1259996.6000000034,99.99359563099846,99.99359563099846
LILAC VOTIVE CANDLE,1.47,1259998.0700000033,99.99371229050816,99.99371229050816
HANGING CHICK GREEN DECORATION,1.45,1259999.5200000033,99.99382736281363,99.99382736281363
HANGING CHICK CREAM DECORATION,1.45,1260000.9700000032,99.99394243511911,99.99394243511911
POPART COL BALLPOINT PEN ASST,1.3499999999999999,1260002.3200000033,99.99404957140354,99.99404957140354
3 BLACK CATS W HEARTS BLANK CARD,1.33,1260003.6500000034,99.99415512048375,99.99415512048375
HANGING SPRING FLOWER HEART SMALL,1.3,1260004.9500000034,99.99425828875764,99.99425828875764
A4 WALL TIDY RED FLOWERS,1.3,1260006.2500000035,99.99436145703152,99.99436145703152
CREAM KNITTED HEN,1.27,1260007.5200000035,99.99446224449909,99.99446224449909
ICON PLACEMAT POP ART ELVIS,1.26,1260012.5600000035,99.99486221996091,99.99456223836454
CANDLE RING W/CLEAR BEADS,1.26,1260011.3000000035,99.99476222609546,99.99466223223
MODERN CHRISTMAS BAUBLE CANDLE ,1.26,1260015.0800000036,99.99506220769182,99.99476222609546
ORIGAMI LAVENDER INCENSE IN TUBE,1.26,1260013.8200000036,99.99496221382637,99.99486221996091
MAGIC SLATE DINOSAUR,1.26,1260010.0400000035,99.99466223223,99.99496221382637
YELLOW RABBIT SAT EASTER,1.26,1260008.7800000035,99.99456223836454,99.99506220769182
HEN PARTY BANNER TAPE,1.25,1260018.8300000036,99.99535980848187,99.99516140795517
ASSORTED DESIGN GEISHA GIRL MUGS,1.25,1260020.0800000036,99.99545900874523,99.99526060821852
DRAWER KNOB ACRYLIC EDWARDIAN PINK,1.25,1260021.3300000036,99.99555820900858,99.99535980848187
DRAWER KNOB ACRYLIC EDWARDIAN CLEAR,1.25,1260022.5800000036,99.99565740927193,99.99545900874523
DRAWER KNOB ACRYLIC EDWARDIAN GREEN,1.25,1260023.8300000036,99.99575660953526,99.99555820900858
PINK BEADS+HAND PHONE CHARM,1.25,1260025.0800000036,99.99585580979861,99.99565740927193
HOLLYHOCK SQUARE HANDY TIN,1.25,1260026.3300000036,99.99595501006196,99.99575660953526
LILAC FEATHERS CURTAIN,1.25,1260027.5800000036,99.99605421032531,99.99585580979861
TIN CAN CONFECTIONERY DESIGN,1.25,1260030.0800000036,99.99625261085201,99.99595501006196
"LETTER ""U"" BLING KEY RING",1.25,1260028.8300000036,99.99615341058866,99.99605421032531
FOLKART HEART CHRISTMAS DECORATIONS,1.25,1260016.3300000036,99.99516140795517,99.99615341058866
DRAWERKNOB ACRYLIC EDWARDIAN PURPLE,1.25,1260031.3300000036,99.99635181111536,99.99625261085201
RUBY GLASS CLUSTER EARRINGS,1.25,1260017.5800000036,99.99526060821852,99.99635181111536
FUNKY MONKEY GIFT BAG SMALL,1.23,1260032.5600000035,99.9964494241745,99.9964494241745
"ACRYLIC JEWEL ICICLE, PINK",1.1400000000000001,1260033.7000000034,99.99653989481466,99.99653989481466
"JEWELLED DECORATION,BLUE",1.1400000000000001,1260034.8400000033,99.99663036545483,99.99663036545483
BLACK ASSORTED DROPLET DECORATION,1.1400000000000001,1260035.9800000032,99.996720836095,99.996720836095
WRAP BAD HAIR DAY,1.1,1260037.0800000033,99.99680813232675,99.99680813232675
SCULPTED ROUND IVORY CANDLE ,1.05,1260038.1300000034,99.99689146054797,99.99689146054797
PORCELAIN BUDAH INCENSE HOLDER,1.05,1260039.1800000034,99.99697478876918,99.99697478876918
TEATIME PENCIL WITH RUBBER,1.0,1260040.1800000034,99.99705414897986,99.99705414897986
MULTICOLOUR DOTS PLATE,0.95,1260041.1300000034,99.99712954118,99.99712954118
ORIGAMI ROSE INCENSE+FLOWER,0.95,1260042.0800000033,99.99720493338015,99.99720493338015
PURPLE CURRENT CANDLE RING,0.94,1260043.0200000033,99.99727953197818,99.99727953197818
WRAP BOUDOIR ,0.9,1260043.9200000032,99.99735095616778,99.99735095616778
TEATIME PENCIL W STAMP ASST,0.8999999999999999,1260044.820000003,99.99742238035738,99.99742238035738
"PEN, 10 COLOURS - SPACEBOY",0.85,1260047.3700000034,99.99762474889464,99.99748983653647
HEART MEASURING SPOONS SMALL,0.85,1260046.5200000033,99.99755729271556,99.99755729271556
JAM JAR WITH BLUE LID,0.85,1260049.0700000036,99.9977596612528,99.99762474889464
UBO-LIGHT TRIOBASE BLUE,0.85,1260048.2200000035,99.99769220507372,99.99769220507372
POLKADOT PENS,0.85,1260045.6700000032,99.99748983653647,99.9977596612528
PARTY PIZZA DISH GREEN+WHITE SPOT ,0.85,1260051.6200000038,99.99796202979006,99.9978271174319
BLUE WHITE PLASTIC RINGS LAMPSHADE,0.85,1260055.0200000042,99.9982318545064,99.99789457361098
SET OF SIX SILVER+RED FLOCK BAUBLES,0.85,1260053.320000004,99.99809694214822,99.99796202979006
ORANGE CANDLE,0.85,1260052.470000004,99.99802948596914,99.99802948596914
ANGEL ON KNEES METAL POLE 100CM H,0.85,1260054.1700000041,99.99816439832732,99.99809694214822
OWLS CHARLOTTE BAG,0.85,1260056.7200000044,99.99836676686456,99.99816439832732
CANNABIS LEAF BEAD CURTAIN,0.85,1260055.8700000043,99.99829931068548,99.9982318545064
PARTY PIZZA DISH RED+WHITE SPOT ,0.85,1260050.7700000037,99.99789457361098,99.99829931068548
WOODEN HEART CHRISTMAS SCANDISPOT,0.85,1260049.9200000037,99.9978271174319,99.99836676686456
MAGIC SLATE LEAP FROG ,0.84,1260057.5600000045,99.99843342944155,99.99843342944155
MAGIC SLATE GO TO THE FAIR ,0.84,1260062.600000005,99.99883340490341,99.99850009201853
ASS WINDPROOF MARIJUANA LIGHTERS,0.84,1260060.0800000047,99.99863341717247,99.9985667545955
WOODLAND CREATURES  WRAP,0.84,1260063.440000005,99.99890006748039,99.99863341717247
